"","Gene","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","sel4_SRR1719013_htseq_counted","sel4_SRR1719014_htseq_counted","sel4_SRR1719015_htseq_counted","sel4_SRR1719016_htseq_counted","sel4_SRR1719017_htseq_counted","sel4_SRR1719018_htseq_counted","sel4_SRR1719204_htseq_counted","sel4_SRR1719206_htseq_counted","sel4_SRR1719207_htseq_counted","sel4_SRR1719208_htseq_counted","sel4_SRR1719209_htseq_counted","sel4_SRR1719211_htseq_counted","sel4_SRR1719212_htseq_counted","sel4_SRR1719213_htseq_counted","sel4_SRR1719214_htseq_counted","sel4_SRR1719241_htseq_counted","sel4_SRR1719242_htseq_counted","sel4_SRR1719266_htseq_counted"
"62","maker-NW_015503979.1-augustus-gene-34.26",643.691935968004,9.33022658496716,0.0708652825872111,131.661460228918,0,0,626.079665956686,706.642210907017,733.651857860673,475.73268075917,613.590309691906,493.479951403116,929.188132427643,617.855256708253,761.715809200859,635.416073028836,848.349783754794,776.950004157449,596.436000009863,600.138346194634,555.016009605696,449.552553841764,500.798810671917,665.861391243796
"63","maker-NW_015503979.1-augustus-gene-34.3",622.722668029146,9.28244598618601,0.0961911415890222,96.5000085542738,0,0,532.6726190196,509.6189153426,418.831630247042,726.167301354506,923.819738659268,580.426419031284,594.765068820427,594.029111839573,610.606195229838,609.392206556665,932.776246985609,555.414259728771,865.719523947045,800.723669451062,398.197081683865,774.144736785139,416.074053757573,365.629246084763
"64","maker-NW_015503979.1-augustus-gene-34.5",295.469195516741,8.20686391817482,0.125527914444918,65.3787960587522,0,0,201.961182566673,146.391610670768,419.760303484841,214.126255527611,167.134673908616,311.754001045143,307.965542752214,236.636938809383,492.391191102849,409.875896936689,458.898679173942,182.688244220806,270.826695994129,414.920446897368,212.935505070329,280.398881040287,414.396335798873,175.383134300821
"65","maker-NW_015503979.1-augustus-gene-34.7",479.316344211464,8.90483432503892,0.134589473415486,66.1629330961802,0,0,272.647596465009,231.144648427529,338.037058558589,376.117422752847,429.28426517624,529.511820870645,274.099916057813,432.119627391048,289.883749250529,980.232303785098,424.855750451839,392.674731830927,388.107772322071,719.842490718631,787.169520548799,487.650227896151,415.235194778223,859.080098524362
"66","maker-NW_015503979.1-augustus-gene-35.1",8549.95524003769,13.0617011520121,0.0426587717722003,306.190277154771,0,0,8665.39698950131,8914.47860768837,6901.89950331712,8985.85486240217,9770.50987541122,7351.2846728861,9215.68366421403,8190.23729860852,8120.85680524532,8890.40338355533,8178.47319619791,9995.35681024177,9352.3942511249,8874.28293052227,9702.01808481093,6654.90170382028,7997.68150912237,8137.48017200845
"67","maker-NW_015503979.1-augustus-gene-35.22",866.460589304363,9.75899032010857,0.0836756766452413,116.628758934136,0,0,973.200448493155,847.530377567606,645.427900269833,852.781087231702,1086.375380406,914.11286236101,710.119859748233,620.021269878133,736.016895260209,816.498810564357,513.367365129306,705.554598370008,1009.23452524308,763.518327234144,1156.15523330605,847.292270969562,972.237557066586,1426.84583837956
"68","maker-NW_015503979.1-augustus-gene-35.31",183.239042761347,7.51758312114066,0.114849336394518,65.4560431704809,0,0,295.368229503759,250.957046864174,188.520667273059,231.814946201631,206.056447284595,161.360111093717,169.328133472008,173.281053590395,212.78700742858,75.9029438771647,110.299089059612,151.190271079287,224.531534285731,130.218697759213,188.336457553179,91.4344177305283,260.046283598483,176.869432049133
"69","maker-NW_015503979.1-augustus-gene-35.35",87.5691958055567,6.45235155747459,0.14216615583232,45.3859888079473,0,0,94.669304328128,45.12824088347,60.3637604568908,121.027883559084,140.805238977807,120.628432565206,67.7312533888031,49.2767996147686,32.8946098440317,108.432776967378,58.5538374020163,90.2941896723522,76.387016818857,72.7930608591874,119.920356646106,54.860650638317,98.9853595632935,163.492752314325
"70","maker-NW_015503979.1-augustus-gene-35.37",377.298605775758,8.55956295876951,0.0905448324092925,94.5339753910799,0,0,284.007912984384,409.456234357337,248.88442772995,323.051350730787,362.888298828981,383.817739980201,340.772868612416,320.028445849761,260.073009079376,351.322197374305,277.790298372356,354.877164061105,425.14390168879,308.15729097056,654.180919909207,472.411158274396,476.471900270769,538.03978488896
"71","maker-NW_015503979.1-augustus-gene-35.41",1397.13341608644,10.4482540788782,0.053459977041289,195.440676504755,0,0,1394.79441710109,1531.05812363187,1589.88858311072,1441.16279807279,1475.5931141658,1433.44176359953,1560.99373044507,1330.47358959875,1172.89843225126,1538.6611051671,968.180892856595,1701.94048208003,1290.09183960736,1122.63076080613,1579.72008274197,1107.88036150157,1474.7140856972,1434.27732712112
"72","maker-NW_015503979.1-augustus-gene-36.2",3011.95268955374,11.556483393622,0.105410940549115,109.632675065995,0,0,2731.52499421425,2272.92237620404,3027.47475522252,1506.33165845076,1766.36165644517,2203.42714809042,4098.79913085679,4420.29137643249,3668.77695416716,4313.4558677623,4052.47023507908,3812.30468256175,2446.69929628884,3547.4484992044,3611.44766361158,2467.20537176209,2386.55379625059,1881.65294936305
"73","maker-NW_015503979.1-augustus-gene-37.0",87.5623546057373,6.45223884488757,0.131314158567371,49.1358960471673,0,0,68.1618991162521,73.7461497364021,55.7203942678992,63.306892938598,67.5407243877284,38.3817739980201,107.946685088405,52.5258193695885,108.963395108355,134.456643439549,77.6178774863937,98.693649176757,97.9914256161094,140.733250994429,80.7156246656483,169.153672801477,58.7201285544961,81.7463761571625
"74","maker-NW_015503979.1-augustus-gene-37.4",95.7990251725868,6.58193907041218,0.167682878299892,39.2523025436189,0,0,47.9657808595848,39.6247968732907,41.7902957009244,103.339192885064,80.1330628328981,86.1631661180043,68.7895542230032,42.7787601051288,76.0687852643233,149.637232214982,59.9155545509004,61.9460138449858,124.225350584202,177.129781424023,146.825564867989,224.014323439794,104.857372418743,89.1778648987227
"75","maker-NW_015503979.1-augustus-gene-37.6",201.683376018176,7.6559483628454,0.171560549689903,44.6253429281007,0,0,124.963481713129,96.860614579155,140.229658907546,86.5814859307296,193.464108839425,224.024231906811,105.830083420005,118.589221050927,94.5720033015911,359.996819531695,198.810703737079,154.340068393439,192.124921089852,150.438992442321,501.974313396842,371.833298770815,142.606026489491,373.060734826323
"76","maker-NW_015503979.1-augustus-gene-37.8",523.692125039674,9.03257510036373,0.0730601783332774,123.631988128471,0,0,397.611078178137,427.067255189911,444.834480905395,472.008745880429,451.034667945169,627.424509641104,411.679024503819,510.096101506726,461.55249437407,567.103423539387,586.900091169047,589.01209774639,395.823632606804,622.785076239715,501.205593161931,810.718503877351,455.50042578702,694.101048461725
"77","maker-NW_015503979.1-augustus-gene-38.2",127.907107616023,6.99895262473297,0.15861667425754,44.1249487640185,0,0,103.50510606542,107.867502599514,47.3623351277143,142.440509111845,85.856853035248,90.0796736688227,71.9644567256033,95.8460827671873,68.8730893609413,188.673031923238,172.938077908281,181.638311782755,91.818737388323,157.718298528239,132.219880404681,138.675533557968,69.6252952860454,355.225161846579
"78","maker-NW_015503979.1-augustus-gene-38.5",131.79561874191,7.04215860166561,0.159894309359033,44.0425843164491,0,0,95.9315617191697,62.7392617160436,59.4350872190925,126.613785877196,77.8435467519582,73.6303419553855,102.655180917405,80.1424872855577,126.438656587997,197.347654080628,117.107674804033,167.989190088097,125.768522641148,162.571169252185,168.349731445495,129.532091784915,93.9522056871938,404.272987540876
"79","maker-NW_015503979.1-augustus-gene-39.14",1555.03842454844,10.6027345140344,0.0478797855158318,221.444904144956,0,0,1748.22648659276,1709.36970956168,1503.52197199548,1451.40361898933,1607.24028881984,1404.45960772347,1938.80712825449,1772.34027625426,1402.13274460185,1521.31186085231,1568.69815551448,1899.32778043355,1293.94976974973,1707.40168304161,1331.42344686574,1462.95068368845,1311.13658472396,1356.9898442089
"80","maker-NW_015503979.1-augustus-gene-39.23",31041.5620542342,14.9219135373063,0.0688937570037116,216.593116506948,0,0,28867.8265331238,34756.4503018861,27060.6094762053,33396.2479925498,40759.1100309334,27907.4662041114,26868.1415786708,22847.1069158936,29289.5661964373,27122.2905028503,22560.9297227118,26595.8385882599,30672.8593898992,29283.8395718638,30261.4407675039,37320.4815036773,33767.4293547527,49410.4823448856
"81","maker-NW_015503979.1-augustus-gene-39.5",2716.33435712537,11.4074453583822,0.10263426554224,111.146558102346,0,0,3150.5944480401,2913.5232589889,1803.48342780434,2281.84109694858,2738.26123280418,1339.44558237989,4491.42874034501,3484.03218375188,1738.27453894555,3287.6817976509,3575.86923296965,2640.58008169728,3117.97914106062,3195.61537171833,2240.05076453047,3233.73057373635,1616.48125320734,2045.14570167737
"82","maker-NW_015503979.1-augustus-gene-39.9",832.638865655474,9.70154709149061,0.0532423536785596,182.214842530475,0,0,694.241565072938,701.138766896838,709.506353677917,1062.25242416089,930.688286902088,828.732997753169,826.532951510238,839.871606620946,725.737329683949,975.894992706403,792.519380650546,687.705746923147,755.382721875363,1047.41126458497,837.13633581801,778.716457671666,795.238312423748,998.792086865694
"83","maker-NW_015503979.1-augustus-gene-4.0",117.086121926437,6.87142627488422,0.104586190077401,65.7010860592481,0,0,95.9315617191697,117.773701817836,63.1497801702858,83.7885347716738,91.5806432375978,112.012115953406,115.354790927805,125.087260560566,77.0967418219493,245.058075946274,110.299089059612,138.59108182268,115.737904270995,107.571967714133,141.444523223612,108.197394314458,132.539718737291,126.335308606524
"84","maker-NW_015503979.1-augustus-gene-4.3",3082.06687382199,11.5896824500465,0.0454400584153342,255.05430349833,0,0,2894.35619765863,2847.48193086675,3121.27075224015,3518.18747669061,3237.37573844908,3036.07665339441,3498.74255786536,3670.85081965403,3082.84171632035,2993.82897206931,3417.91004369909,2562.88508128153,3235.26021738856,3606.49175967907,2768.16156591428,2479.39662745949,3016.5368897424,2489.54872842268
"85","maker-NW_015503979.1-augustus-gene-41.15",1410.96118981395,10.4624625900792,0.0570064030386585,183.531358450807,0,0,1282.45350929837,1362.65273692039,1236.99275274736,1406.71640044443,1508.79109733942,1404.45960772347,1430.82272783847,1491.30006746234,1239.71560849694,1280.59109598474,1771.59401069821,992.186153957823,1560.91853560149,1863.5023579952,1122.33154296997,1737.25393688004,1315.33087962071,1389.68839467176
"86","maker-NW_015503979.1-augustus-gene-41.2",2665.08288813712,11.3799646883575,0.0937478627398749,121.389057369061,0,0,3160.69250716843,2674.67378894712,1513.73737761126,2632.82195926993,2050.26165048172,1342.57878842054,2876.46166735573,3022.67137856746,2226.5539038179,3160.81544859907,3626.25276747836,3307.28717985941,2273.09243988235,2918.19292866609,2177.78442550268,4157.21819281469,1978.86833228652,2871.52724973887
"87","maker-NW_015503979.1-augustus-gene-41.22",26766.5540696106,14.7081437976958,0.14456284866441,101.742210627292,0,0,40731.7837515248,45614.7453339698,45617.3581138913,31649.7225344202,37411.8375205992,34129.2300993415,29986.9541370584,26065.2609830427,36515.0728399904,11904.8345832484,15518.1286286832,15583.0972455471,23532.6022824073,15732.198075245,20703.1733666213,11478.0672391056,28925.5353259448,10698.3711923501
"88","maker-NW_015503979.1-augustus-gene-41.4",3501.09760804592,11.7735915682739,0.0431727961549105,272.708571527971,0,0,3016.79516458968,2827.66953243011,3508.52749240205,3318.02597695828,3172.1245301423,3434.77712206772,3687.12010635297,3910.73677821823,3850.72526486696,3804.9061437853,3733.8284222402,3031.1549486521,3580.9307581446,4498.61116109778,3107.93590974492,3716.80908074597,3497.20308490992,3321.87546747742
"89","maker-NW_015503979.1-augustus-gene-42.0",1718.56260621494,10.746986693853,0.0581293697173159,184.880495799555,0,0,1561.41239271859,1550.87052206852,2226.02975100257,1964.37564853591,2034.23503791514,2250.42523870024,1608.61726798407,1623.96837411748,1833.87449880477,1323.96420677169,1556.44270117453,1334.46412876232,1709.06305306837,1585.27110315564,1479.01773196864,1735.73002991786,2055.20449940736,1501.16072579517
"90","maker-NW_015503979.1-augustus-gene-42.11",4235.31694588006,12.0482542209586,0.0685873151722493,175.663009853947,0,0,3507.8132897049,3252.53541001594,3888.35484666157,4757.3268075917,4129.14225197519,4046.53560150555,3405.61208445576,3801.35311313929,3864.0887001161,4156.2283411596,3917.66023733956,4313.12245551189,3922.74336875827,3833.7678719172,5233.44735927366,4718.01595489526,4008.90706231339,7479.05026950621
"91","maker-NW_015503979.1-augustus-gene-42.19",464.330869980822,8.8590093881632,0.0603360083627871,146.827899765857,0,0,425.380740781055,394.046591128835,588.778832764135,462.698908683576,402.95483024543,426.11602152904,472.002172053222,608.108197443793,605.466412441708,480.357201965485,457.536962025058,536.51547584386,433.631348001996,420.582129408638,502.743033631752,420.59832156043,374.131104790075,346.307375356707
"92","maker-NW_015503979.1-augustus-gene-42.21",1243.58464158961,10.2802889891175,0.0958464557195207,107.257894013328,0,0,1264.78190582379,1290.00727598602,1417.15536088024,1403.92344928538,1408.05238977807,1349.62850201201,1466.80495620127,1440.39875797016,1746.49819140656,622.40413979275,1378.05775467071,1013.18480271884,1859.52232862066,931.751178997599,743.352467158876,868.626968440019,1348.04637981536,832.326739054745
"93","maker-NW_015503979.1-augustus-gene-42.23",2140.65936850157,11.0638395304226,0.0420912701868208,262.85354377086,0,0,2080.20018043673,1996.64948689304,2202.81292005762,2132.88370179894,2211.67253418799,2229.27609792582,1737.72996975648,1952.1193693543,2308.79042842797,2169.73986711724,2385.72844484494,2472.59089160918,1734.52539200798,2088.35203487135,2530.6270133268,1842.40351727014,2056.88221736606,2398.88456577564
"94","maker-NW_015503979.1-augustus-gene-42.26",5760.13487415092,12.491886877578,0.0641757551656084,194.651186345095,0,0,7333.71544195231,6048.28496718701,7476.74823751428,5145.54701870045,4709.53457849347,6060.40378413636,6329.69728935049,6428.18558491119,6795.82080246542,4769.95785879496,4620.30628616375,7457.67010747346,4462.08200266111,5034.04456430647,5017.43697326368,4350.75437701097,6162.25806230469,5479.97979802651
"95","maker-NW_015503979.1-augustus-gene-42.6",1039.52968186829,10.021715236964,0.0590627051704829,169.679245270541,0,0,1095.6394154242,1353.8472265041,768.941440897009,1259.62097273416,1144.75804046997,809.933761509241,989.511279977046,1120.91181541287,733.960982144957,954.208437312927,1094.82058770282,1008.98507296663,1053.21492886606,1112.92501935824,1156.15523330605,982.919990603179,892.545954028341,1178.63411441145
"96","maker-NW_015503979.1-augustus-gene-43.0",4608.13914207875,12.169968564063,0.0524079039745677,232.216281154248,0,0,3952.12789135158,4622.89296855058,5035.26629534249,4775.01549826572,4285.97410351958,4264.29342133105,5369.81843273105,5201.68062746667,5187.06878978075,5184.17106681035,5576.23172468039,4224.92813071564,4626.42982672592,5335.73136097844,3413.88656323947,4497.04944537982,3728.7281632105,3665.2102473375
"97","maker-NW_015503979.1-augustus-gene-45.15",4173.03510630101,12.0268813422088,0.0999441398664166,120.336033291034,0,0,4301.77318867013,2977.36320950698,6327.97944235775,2461.52095484784,3050.78017785248,3897.70831457445,5162.39146922784,5405.82736872786,5204.54405126039,4431.64759465674,5416.91081826095,5201.3652981027,3418.12610613673,3110.69013404928,5430.23973941086,3581.18136111236,3729.56702218985,2005.01566247295
"98","maker-NW_015503979.1-augustus-gene-45.19",1619.61057740682,10.6614312548208,0.0434760227351202,245.225542358741,0,0,1454.12051448005,1302.11485280841,1615.89143376908,1540.77805607911,1429.802792547,1708.38059366698,1352.50846610766,1862.77132609675,1600.52836022367,1580.94988818437,1774.31744499598,1779.63548249578,1388.85485125194,1752.69514313177,1708.86508220701,1930.79012107632,1574.53830423985,1795.44767996095
"99","maker-NW_015503979.1-augustus-gene-45.24",1047.74669587702,10.0330742565249,0.0530966853764158,188.958579719203,0,0,1022.42848674378,1079.77571479717,1080.97564879724,1243.79424949951,1179.10078168407,1120.12115953406,742.927185608434,1176.68665453728,933.384554324399,740.595866687192,1194.22593957136,1012.13487028078,972.969981904835,1150.93917336249,1144.62442978238,946.346223510968,987.337018694885,1131.07258646547
"100","maker-NW_015503979.1-augustus-gene-45.28",484.313443152553,8.91979723834786,0.102790480689532,86.7764911547515,0,0,304.204031241051,342.31421743315,638.927187605244,422.66660873711,404.0995882859,763.718972409584,281.508021897213,468.941851279007,529.397627177385,532.404934909826,528.346253767031,542.815070472164,306.319653303901,448.081730177665,591.14586064651,292.59013673769,706.319260612653,613.840970052875
"101","maker-NW_015503979.1-augustus-gene-45.3",4693.58786118618,12.196475450612,0.0550228757295745,221.661904960311,0,0,5008.63732765349,3969.08382014128,5172.70993453664,3312.44007464017,3939.11241725718,4485.18444719721,5524.33035452426,5035.43911667839,5630.11806611755,5318.6277102499,4718.34992088341,5757.82949026953,3954.37839592568,4968.5308095332,5155.03789531274,4271.51121497785,4372.13300037191,3891.12750508093
"102","maker-NW_015503979.1-augustus-gene-5.2",3330.28096919915,11.7014281844122,0.0507818590371652,230.42536067552,0,0,3895.3263087547,3540.91587614934,3673.83132873015,2741.7470544731,2931.7253416436,2987.51195976426,3687.12010635297,3839.25834361219,4076.87570754468,3292.0191087296,3513.23024412098,3581.31954619062,2935.88483834092,3581.41859427202,2452.9862696008,3145.34396993017,3289.16605803113,2779.37678934352
"103","maker-NW_015503979.1-augustus-gene-5.5",17175.5635419026,14.0680698151733,0.0699991712494009,200.974805330909,0,0,19233.0158673025,17005.6419914539,21228.5415428318,11470.6504102421,13699.3194703042,15156.8842216671,20151.1061840031,20093.5626736837,21700.1629314847,19430.0693047845,17069.1244612622,23988.8563445803,14141.6287298587,13131.0593672101,16362.9789203142,16086.3618927243,16142.163339631,13069.0161009078
"104","maker-NW_015503979.1-augustus-gene-6.0",864.002513787251,9.75489169964394,0.0545763843990966,178.738328070802,0,0,752.305405060857,762.777339810846,691.861562159748,1133.00718685697,1094.38868668929,1038.65780247703,811.716739831438,931.385663048374,859.371682175328,859.871921351308,744.859280439603,727.60317956907,990.71646055972,883.222471758141,731.052943400301,889.961665910475,790.205158547648,859.080098524362
"105","augustus_masked-NW_015503979.1-processed-gene-20.1",56.5711419897594,5.82199438954473,0.163791701254342,35.5451121452369,9.8866772953389e-277,1.17698539230224e-276,25.2451478208341,29.718597654968,40.8616224631261,45.6182022645779,38.9217733759791,56.3977087317847,46.5652367048022,39.5297403503089,25.6989139406498,116.023071355095,27.234342977682,47.2469597122773,77.1586028473303,55.808013325377,106.083392417709,88.3866038061773,53.6869746783965,98.095651388595
"106","augustus_masked-NW_015503979.1-processed-gene-24.0",38.4288993547418,5.26411975153281,0.159085339372483,33.089911190417,4.15112764387048e-240,4.89519769324349e-240,35.3432069491678,47.3296184875417,56.6490675056975,50.2731208630043,56.0931439830287,59.5309147724394,49.7401392074023,26.5336613310293,20.5591311525198,63.9753384107531,20.4257572332615,14.6990541327085,26.2339249680923,32.3524714929722,13.0682439934859,39.6215810165623,43.6206669261971,35.6711459594891
"107","maker-NW_015503979.1-augustus-gene-37.2",61.3522569128984,5.93904451093784,0.182704156716011,32.5063458746004,8.6738234144436e-232,1.01329712785556e-231,49.2280382506265,56.1351289038285,41.7902957009244,44.6872185448927,28.6189510117493,32.8986634268744,25.3992200208012,69.853924728628,43.1741754202916,103.011138119009,134.809997739526,14.6990541327085,88.7323932744298,94.6309791169436,71.4909818467171,111.245208238809,61.236705492546,32.698550462865
"108","maker-NW_015503979.1-augustus-gene-32.7",49.7968187376708,5.63798167376735,0.188236895437826,29.9515228438813,4.20350979882784e-197,4.86517337827297e-197,59.3260973789602,13.2082656244302,28.7888703717479,42.8252511055221,52.6588698616188,56.3977087317847,24.3409191866011,16.2450987740995,26.7268704982758,134.456643439549,35.4046458709866,50.3967570264291,27.7770970250389,67.1313783479173,59.960178323053,54.860650638317,53.6869746783965,92.1504603953468
"109","augustus_masked-NW_015503979.1-processed-gene-45.2",53.2855121920781,5.7356714265615,0.220398193674508,26.0241308285501,2.64111046568148e-149,3.02879640559803e-149,25.2451478208341,30.8192864570039,35.2895830363362,53.9970557417453,50.3693537806788,38.3817739980201,60.3231475494028,21.6601316987994,24.6709573830238,36.8671441689086,9.5320200421887,29.398108265417,84.8744631320633,50.1463308141069,30.7488093964375,147.818975331021,59.5589875338461,169.437943307573
"110","maker-NW_015503979.1-augustus-gene-2.9",26.0192668430431,4.70150840602809,0.204447551942558,22.9961589725909,5.09261497990622e-117,5.78706247716616e-117,17.6716034745839,23.1144648427529,34.3609097985378,40.9632836661516,22.8951608093995,57.1810102419483,6.34980500520029,8.12254938704977,23.6430008253978,32.5298330902134,19.0640400843774,17.8488514468603,50.1530918507647,17.7938593211347,44.5857736248343,6.09562784870189,25.1657693804983,20.8081684763686
"111","augustus_masked-NW_015503979.1-processed-gene-17.10",17.3748487926396,4.11892851749714,0.204941824060876,20.0980377547222,7.67695899377800e-90,8.64522409209234e-90,27.7696626029175,15.4096432285019,15.7874450425714,29.7914790299285,6.86854824281984,18.7992362439282,11.6413091762005,18.9526152364495,3.08386967287797,41.2044552476037,25.8726258287979,10.4993243805061,17.746478654886,11.3233650225403,25.3677677520609,6.09562784870189,17.6160385663488,8.91778648987227
"112","maker-NW_015503979.1-augustus-gene-33.2",22.709400196532,4.5052176967967,0.227623605518095,19.7924010848627,3.46151611168034e-87,3.86329923178609e-87,16.4093460835422,15.4096432285019,13.9300985669748,22.3436092724463,0,7.83301510163676,39.1571308654018,22.7431382837394,17.4752614796418,32.5298330902134,17.7023229354933,18.8987838849109,10.8022043986262,29.117224343675,33.8236903360812,33.5259531678604,17.6160385663488,59.4519099324818
"113","augustus_masked-NW_015503979.1-processed-gene-36.0",21.0172838265577,4.39350432921335,0.22997653440215,19.1041418231419,2.3323052934483e-81,2.57998373169060e-81,12.6225739104171,18.7117096346095,10.2154056157815,20.4816418330758,14.8818545261097,21.1491407744192,14.8162116788007,28.6996745009092,6.16773934575594,33.6141608598872,13.617171488841,7.34952706635425,29.3202690819855,28.3084125563507,7.68720234910937,22.8586044326321,7.5497308141495,80.2600784088504
"114","augustus_masked-NW_015503979.1-processed-gene-45.1",30.3252426847372,4.9224472857786,0.29399263805492,16.7434372450478,6.32292515694408e-63,6.93303197033342e-63,5.04902956416683,33.0206640610756,3.71469295119328,13.0337720755937,1.14475804046997,9.39961812196411,29.6324233576014,23.8261448686793,7.19569590338193,45.5417663262988,81.703028933046,37.7975677698218,53.2394359646579,65.5137547732687,22.2928868124172,45.7172088652641,10.0663077521993,57.9656121841698
"115","maker-NW_015503979.1-augustus-gene-33.0",26.6088788835038,4.73383582120832,0.284312623297276,16.6501077803311,3.02057731048876e-62,3.28323620705300e-62,6.31128695520853,5.50344401017926,2.78601971339496,27.9295115905579,37.7770153355091,6.26641208130941,6.34980500520029,40.6127469352489,10.2795655762599,66.1439939501006,17.7023229354933,23.0985136371133,6.94427425625972,27.4996007690264,50.7355355041218,59.4323715248434,22.6491924424485,60.9382076807939
"116","maker-NW_015503979.1-augustus-gene-10.2",283.071003411644,8.14502016304961,0.498810084899405,16.3289003362717,6.1482569821573e-60,6.62527692042813e-60,20.1961182566673,18.7117096346095,1.85734647559664,523.212850463118,503.693537806788,674.422600250925,4.2332033368002,20.0356218213894,18.5032180372678,22.7708831631494,4.0851514466523,27.2982433893158,324.83771798726,746.533279700333,687.235890010377,231.633858250672,433.690092323921,832.326739054745
"117","augustus_masked-NW_015503979.1-processed-gene-24.2",4.95217781503738,2.30806311751401,0.296185232298893,7.79263402027027,6.56265019622488e-15,7.01137841477017e-15,3.78677217312512,2.2013776040717,6.50071266458824,14.8957395149642,8.01330628328981,12.5328241626188,6.34980500520029,3.79052304728989,1.02795655762599,4.33731107869512,1.3617171488841,6.29959462830364,0.771586028473303,1.61762357464861,3.07488093964375,4.57172088652641,5.03315387609967,2.97259549662409
"118","augustus_masked-NW_015503979.1-processed-gene-12.17",6.11287969507984,2.61185217433004,0.365170834249279,7.15241177379214,8.52663340986136e-13,9.03245064603958e-13,11.3603165193754,5.50344401017926,11.1440788535798,7.44786975748211,0,9.39961812196411,21.166016684001,9.74705926445973,8.22365246100792,0,0,4.19972975220243,6.94427425625972,2.42643536197291,5.38104164437656,4.57172088652641,2.51657693804983,0
"119","augustus_masked-NW_015503979.1-processed-gene-3.0",4.14389774096921,2.05098840205514,0.288809649602082,7.10152311351427,1.23389369501234e-12,1.29610682249195e-12,1.26225739104171,3.30206640610756,4.6433661889916,5.58590231811158,9.15806432375978,2.34990453049103,3.17490250260015,4.33202633975988,4.11182623050396,1.08432776967378,2.7234342977682,6.29959462830364,7.71586028473303,4.04405893662152,10.7620832887531,1.52390696217547,2.51657693804983,0
"120","augustus_masked-NW_015503979.1-processed-gene-35.53",6.17421106961956,2.62625480331074,0.392767609808664,6.68653610360109,2.28514791117739e-11,2.38036240747645e-11,5.04902956416683,1.10068880203585,0.92867323779832,8.37885347716738,10.3028223642298,9.39961812196411,20.1077158498009,7.58104609457979,14.3913918067639,3.25298330902134,5.4468685955364,0,1.54317205694661,10.514553235216,12.299523758575,0,0.838858979349945,0
"121","augustus_masked-NW_015503979.1-processed-gene-23.0",5.98101919946239,2.58039134875803,0.409869653090644,6.29563894106444,3.0613620456859e-10,3.16256409678295e-10,5.04902956416683,0,0,24.2055767118169,6.86854824281984,8.61631661180043,5.29150417100024,0,7.19569590338193,10.8432776967378,8.1703028933046,3.14979731415182,3.85793014236651,1.61762357464861,9.22464281893124,0,1.67771795869989,11.8903819864964
"122","augustus_masked-NW_015503979.1-processed-gene-7.2",3.35278586230888,1.74536034318226,0.513155097346123,3.40123356897108,0.000670824843754336,0.000687320536633541,0,0,2.78601971339496,1.86196743937053,0,0.783301510163676,0,3.24901975481991,1.02795655762599,5.4216388483689,12.2554543399569,0,3.08634411389321,0.808811787324305,7.68720234910937,0,5.03315387609967,16.3492752314325
"123","augustus_masked-NW_015503979.1-processed-gene-35.52",0.233318319566801,-2.09962850633697,1.607433035702,-1.30619967345639,0.191484663849729,0.194598235619643,0,0,0,0,0,0,0,0,0,0,0,4.19972975220243,0,0,0,0,0,0
"124","augustus_masked-NW_015503979.1-processed-gene-33.10",1.43874926613464,0.524815192479706,0.860807909777157,0.609677474519917,0.542075478928006,0.546447055370974,0,0,0,0,0,0,0,0,1.02795655762599,3.25298330902134,1.3617171488841,0,0.771586028473303,0.808811787324305,0,0,0.838858979349945,17.8355729797445
"125","augustus_masked-NW_015503979.1-processed-gene-4.16",0.841883870599572,-0.24830685312152,0.928292256096585,-0.267487799764307,0.789093606444159,0.789093606444159,0,0,0,0,1.14475804046997,0.783301510163676,0,2.16601316987994,0,0,0,9.44939194245546,0.771586028473303,0,0,0,0.838858979349945,0
"126","augustus_masked-NW_015503979.1-processed-gene-35.51",0,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
